id;debut application;fin application;mise a jour;status;cause;severite;code objet référentiel IdFM;type objet;nom objet referentiel IdFM;titre du message;corps du message
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-17T11:45:00+02:00;2023-05-17T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-16T11:45:00+02:00;2023-05-16T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-30T11:45:00+02:00;2023-05-30T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-31T11:45:00+02:00;2023-05-31T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-15T11:45:00+02:00;2023-05-15T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-08T11:45:00+02:00;2023-05-08T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-05T11:45:00+02:00;2023-05-05T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-04T11:45:00+02:00;2023-05-04T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-03T11:45:00+02:00;2023-05-03T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-02T11:45:00+02:00;2023-05-02T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-12T11:45:00+02:00;2023-05-12T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-11T11:45:00+02:00;2023-05-11T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-10T11:45:00+02:00;2023-05-10T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
4ebaa846-cfa8-11ed-8e97-0a58a9feac02;2023-05-09T11:45:00+02:00;2023-05-09T18:00:00+02:00;2023-03-31T13:42:10+02:00;future;travaux;perturbée;C01727;line;RER C;Ligne C : Choisy-le-Roi - Juvisy du 02/05 au 31/05;"<p>P&#233;riode : De 9h45 &#224; 16h00<br><br>Dates : Du mardi 2 mai au mercredi 31 mai (sauf samedis, dimanches, jours f&#233;ri&#233;s et vendredi 19 mai)<br><br>Le trafic est ralenti de Choisy-le-Roi vers Juvisy.</p><p>La circulation des trains VICK est modifi&#233;e de Juvisy &#224; Choisy-le-Roi.<br>Ils sont directs de Juvsiy &#224; Choisy-le-Roi et deviennent des trains VELO.</p><p>Pour rejoindre ces gares empruntez les lignes de bus r&#233;guli&#232;res 480, 483, 487.</p><p><br></p><p><a href=""https://www.transilien.com/sites/transilien/files/sentinelle-c-juvisy-choisylr-2au31mai-9h45-16h00-velo.pdf"" target="""">Pour plus d'informations, cliquez ici pour t&#233;l&#233;charger l'affiche PDF.</a><br><br>Les horaires du calculateur d'itin&#233;raire tiennent compte des travaux.<br><br>Motif : travaux de maintenance des installations.<br><br><br></p>"
